218195620	human
192935052	human
60506242	human
15549482	human
61516240	human
23515941	human
292968229	human
46949238	human
111635980	human
141341662	human
253536139	human
54635428	human
56471377	human
1053236226	human
13691782	human
578278321	human
17824099	human
29336407	human
21226678	human
153181367	human
423146699	human
34546946	human
14245253	human
176184325	human
31928507	human
1195054567	human
192589318	human
791243051813462016	human
15950054	human
362746034	human
252858879	human
21736838	human
3004231	human
21704949	human
16563015	human
742739906921963520	human
577060612	human
2544198971	human
900602521	human
208748836	human
957710354	human
422049167	human
1167948968	human
368472546	human
75364211	human
223354589	human
1684234034	human
308526298	human
594175899	human
17214825	human
1683907286	human
92889936	human
361569788	human
1708118976	human
291712805	human
22069471	human
25333609	human
33640905	human
3000261466	human
293786612	human
410113411	human
25088746	human
14722589	human
1120973992754581509	bot
999622983424598016	bot
1118951206448181248	bot
1114680860983214081	bot
1028578680187052032	bot
4181648555	bot
1101849622073491456	bot
41681878	bot
1099737526686937088	bot
1109778441379950592	bot
1113425507624919040	bot
1113577200664629249	bot
982493449286029312	bot
1060455505683009536	bot
849307163982016512	bot
1084113207298584579	bot
1093183092049760256	bot
1107378463114227712	bot
1070411120253521922	bot
993590061894529024	bot
1060317244566237184	bot
732736395891118083	bot
1096369890234122241	bot
798196450517651456	bot
906038791697289216	bot
1100190509073600513	bot
1099727648471871490	bot
1098368635666657281	bot
1095770039939145730	bot
1095187623482544130	bot
781683859440173056	bot
928314603376742400	bot
1006982562605076480	bot
1094087132774305792	bot
768982448977747968	bot
1094153152389992449	bot
791088166593626113	bot
1083330945506308098	bot
918073104915746817	bot
1093191691543171074	bot
1091908795972734976	bot
1069375476622344192	bot
1089437453075824641	bot
1081252104742756352	bot
1088222072944377861	bot
720565696187510785	bot
1089606226047127552	bot
1083574886071762944	bot
911651904828116992	bot
1081270898659864581	bot
3091735275	bot
1080980613925036032	bot
1079755490580668416	bot
909624431273635843	bot
1020857489569566720	bot
1073980236453343234	bot
1069376294633250819	bot
957685460435861509	bot
3028811206	bot
1069875231924338688	bot
1067527987531268097	bot
1067943125258256384	bot
1056301519455301632	bot
3091533046	bot
977870673195479040	bot
715214387804372992	bot
3103172267	bot
1059567421894418433	bot
978126616202117120	bot
1056941019462336513	bot
908722710359949312	bot
895699896661024770	bot
1041656941536133120	bot
1011692391961714688	bot
916340701587177472	bot
817297257959747585	bot
1053406647417217024	bot
1054180180292440064	bot
911169818224623617	bot
995026002089840641	bot
966639350581792768	bot
988281821774336002	bot
1028142835059417088	bot
862610528711188480	bot
1047612356459724802	bot
871431225029689344	bot
1049728241248874496	bot
1051506601088208896	bot
1044202538843672576	bot
967883106270240770	bot
703005412610678784	bot
967357425660694528	bot
2873849441	bot
925657497238507520	bot
3332092654	bot
959045975821160448	bot
4531666948	bot
833103863007870978	bot
703220164305788928	bot
709947590268157952	bot
795119952156065792	bot
794370478693433344	bot
771413200210391040	bot
863475585095479298	bot
862664931174477825	bot
4690010330	bot
2671843464	bot
2697486960	bot
1043624209249984512	bot
1044520167173214208	bot
3997848915	bot
1046048297008484353	bot
906606599094935552	bot
1917328862	bot
1036049576271081472	bot
1048608762683117568	bot
1048235437779763203	bot
735851945865404416	bot
841355108696915968	bot
1044725409953136640	bot
959311521082834944	bot
1047560686489014273	bot
860979772016427008	bot
1040956752580239360	bot
1038811495549886464	bot
863816790857715712	bot
1038892795975614466	bot
1039245931634479106	bot
3347203689	bot
875041798091030528	bot
705800166867996672	bot
987218775303835648	bot
1033697430276108288	bot
1032895705625419776	bot
1002185173847498752	bot
915170375901818880	bot
4165861634	bot
3229361280	bot
845084446617485312	bot
1031710018855419904	bot
856940210705362944	bot
1030875249691303938	bot
3439078101	bot
920359296797429760	bot
884702335552937984	bot
1015186749755142144	bot
856984747473547265	bot
1031621147782205440	bot
857148734811123713	bot
4765790730	bot
1005241624161652736	bot
904674430416244740	bot
1030830288761438210	bot
953374918791573505	bot
924479079365185536	bot
914635608382943233	bot
924991637041958912	bot
831782664038449152	bot
789905066769653761	bot
792036071819403264	bot
729104184344227840	bot
714080836916756481	bot
932049341862240256	bot
1013226126804701184	bot
1027173948285431808	bot
810128712356298752	bot
929038210902253569	bot
923545627291803648	bot
1011651387804061696	bot
861970097010860032	bot
912277178343149570	bot
1020733774580117504	bot
747833144124964864	bot
913064403989417985	bot
804825537671593985	bot
1025809362386862082	bot
2928957673	bot
783819741127446528	bot
924253994364567552	bot
772264497453170688	bot
774782471703494656	bot
1023609035596197888	bot
1025099846171017216	bot
2963664205	bot
708848745367085056	bot
781941661848875008	bot
713868637430386688	bot
955523229875081221	bot
941913881437290497	bot
1017524564698566656	bot
983833196092674048	bot
966460140424712199	bot
886439353450364930	bot
4886794823	bot
818580820797497345	bot
1447948944	bot
1019024168984219649	bot
787405734442958848	bot
1018985936988885000	bot
1020970182582460418	bot
1016821510751772672	bot
981910124536172545	bot
1021686556472565762	bot
862811732191965185	bot
922501717823954945	bot
1019347302207586304	bot
1021082022771658753	bot
984794988964917249	bot
910132058709725184	bot
968442791994019841	bot
3254282218	bot
1014146545640300544	bot
903770442573512704	bot
1010309972918349824	bot
848131286526959617	bot
991088619774504960	bot
731842769724026885	bot
1012531485096591361	bot
926657935794634752	bot
1004526221429039110	bot
862415838359441409	bot
737053872007434240	bot
306238322	bot
836240683811778560	bot
961966497039077376	bot
837683262864637952	bot
837053322616008713	bot
998140589420888064	bot
1010932644765454337	bot
732388048659349504	bot
914959961414873090	bot
1004765905228845058	bot
1011253362929651712	bot
2221811233	bot
1008941459834204161	bot
888215592611794945	bot
1005667025862049792	bot
775870976441589760	bot
1007691669842677760	bot
717519847928803328	bot
4331829388	bot
4638992359	bot
2231129701	bot
971203153269018624	bot
969398693249126400	bot
993674729830612992	bot
981755559195086848	bot
912631752853770240	bot
996399422601916418	bot
996440034290094081	bot
1004613106796859392	bot
1002343960147300352	bot
913903898854871041	bot
897420104933277696	bot
912320765567148032	bot
904370874492518401	bot
901140630990196738	bot
998179899285352448	bot
998703686086881283	bot
922095066	bot
823346733367193600	bot
992820451524075520	bot
718569185194868736	bot
987576114011885570	bot
4891902315	bot
3238422218	bot
732671482812370944	bot
776560781198405632	bot
824443952983977984	bot
725896100528295936	bot
849066759047000065	bot
992461966378708992	bot
831578789654192129	bot
2402022649	bot
802014959106400256	bot
4217071294	bot
992629592232837120	bot
770811917535510532	bot
736041231793295361	bot
4894033613	bot
989558064834580481	bot
885441394973835264	bot
828743942380384256	bot
4518999021	bot
3231781692	bot
3317501195	bot
990623965	bot
989135184	bot
876083796411650049	bot
881272940184178696	bot
980236476695961601	bot
873103406008745984	bot
957420619494240257	bot
2433869952	bot
909995616109023233	bot
964169855300718593	bot
926650951129292800	bot
970509550909566976	bot
846833319123791873	bot
841004655563927553	bot
839605704528920576	bot
834162521699393537	bot
832336939596578819	bot
809011227909353475	bot
802579489058332672	bot
799758526100819969	bot
798485343162998784	bot
794312623932264453	bot
793930743667908613	bot
979056531508482048	bot
784162498228457473	bot
881278603257937920	bot
969284050178453506	bot
770391941506891776	bot
4874838393	bot
813103403358265344	bot
963881800283107328	bot
798042945374949376	bot
978056573284175872	bot
982793656452071425	bot
297806001	bot
979332714779291650	bot
982660255489429504	bot
935758766066331648	bot
2521612514	bot
946236238608130048	bot
975628593568022528	bot
980223140574806017	bot
976496018895310848	bot
978879850856505345	bot
977195233610956800	bot
973647568398962688	bot
865796799172407296	bot
854803551247269888	bot
903742553010339841	bot
903140108177735680	bot
905443664935231488	bot
4536190039	bot
4742568924	bot
3312196192	bot
917093133879578624	bot
964842572605743107	bot
960538579993878529	bot
883696210200190976	bot
964559013991059458	bot
969125020269268992	bot
958090218921279488	bot
968152918229770240	bot
968220410797023233	bot
962614275343900673	bot
970592745415938048	bot
897666750640029697	bot
962139968662573056	bot
967502824333393920	bot
954379005188296704	bot
876135649727873024	bot
952035808063688709	bot
946205176867803136	bot
957391562043895808	bot
936679824017440768	bot
949036672741793793	bot
867295236904464384	bot
923966671827755008	bot
892636269641175040	bot
798291670475231232	bot
782264299238617088	bot
3041716769	bot
785939475775893504	bot
3249072386	bot
2870426806	bot
3299372399	bot
763724066419249152	bot
761665579115810816	bot
3882352332	bot
895426242345873408	bot
2778190296	bot
3176656468	bot
873758396452753409	bot
873758018550218752	bot
3280203050	bot
873611080639160320	bot
1249693405	bot
3369559252	bot
3892750959	bot
3783512423	bot
786988812312449024	bot
824365984265945098	bot
3237862444	bot
829095470873997317	bot
848869231382978560	bot
807562414380249088	bot
808592198170243072	bot
804620920119771136	bot
2831214083	bot
852571359108624385	bot
822542798486466561	bot
3015093437	bot
4450509553	bot
2800569835	bot
3302891944	bot
3286544840	bot
888416710881103873	bot
806442253585498112	bot
2513859613	bot
931192872283590656	bot
4810350176	bot
868253384977121281	bot
2821123457	bot
795588015427125248	bot
4438807636	bot
88741673	bot
563838090	bot
4175004913	bot
4594744821	bot
4196237301	bot
3020652335	bot
883079678906572806	bot
3609624197	bot
2431008924	bot
2339779142	bot
3575042897	bot
859938636271321088	bot
2782796420	bot
2363777570	bot
919407758134448128	bot
897157404760125444	bot
2590168531	bot
863159091681792000	bot
820137588430372866	bot
3747663856	bot
714293558115586048	bot
879773234199224321	bot
802292461754138624	bot
925788895295492096	bot
2782795854	bot
809735730888982531	bot
2290204512	bot
4739316433	bot
2878888502	bot
838385078044672001	bot
735640767750930433	bot
826653423076470785	bot
810665807642587140	bot
808571456237936640	bot
3906144072	bot
4733801655	bot
3287381226	bot
3304794002	bot
2812070407	bot
901945930890395648	bot
907841910852681728	bot
2635257950	bot
718832664300625921	bot
3337061638	bot
811226108133834752	bot
4180417402	bot
809090202371325952	bot
3130589637	bot
3376432899	bot
2871186250	bot
880411519221104640	bot
715601141749387264	bot
851714375052398592	bot
2990633947	bot
875778680563400704	bot
735185696030359557	bot
2148047569	bot
805427276628295681	bot
934575930277748736	bot
836897939461144577	bot
908692479431421953	bot
2907774137	bot
814709364665843717	bot
4588875447	bot
3905389063	bot
3922351113	bot
747051374404206592	bot
879035984758919171	bot
940014388970373120	bot
881194824346607616	bot
878681247643561988	bot
859012626487009280	bot
732691852319698945	bot
738330734310522880	bot
3983629163	bot
841604595096965120	bot
815575797461295108	bot
843891310444593153	bot
869420811068649472	bot
3165863036	bot
19863141	bot
3187370910	bot
3327104705	bot
724804317748797440	bot
708102355477069824	bot
3342186154	bot
772202703212703744	bot
878827007433375744	bot
3045203078	bot
922707045119279104	bot
858057559839830016	bot
800121246750883842	bot
911171572626534400	bot
786284811212075010	bot
4867178585	bot
4139038819	bot
719279888054816768	bot
244714086	bot
4452810929	bot
4010618585	bot
3305536529	bot
873057024740777985	bot
746764686000033792	bot
709841608733237248	bot
3299611091	bot
1616046954	bot
888953536666411009	bot
3774669559	bot
765071132093403137	bot
703135557707149316	bot
773015340636708864	bot
1965044298	bot
761310873088581633	bot
823217342	bot
839510308368547840	bot
793718418759299072	bot
3317221923	bot
705785693155495937	bot
935932808815697922	bot
867112375408889856	bot
730272558952538112	bot
2566358196	bot
4204895289	bot
2216213125	bot
3730020912	bot
3227013130	bot
799247194121502720	bot
708394182595883008	bot
749664459321466880	bot
4040207472	bot
3378113121	bot
3357708868	bot
918609526357499905	bot
774694926135222272	bot
3226543356	bot
889229094273126400	bot
4189915529	bot
2536621626	bot
2292415658	bot
938543009167216641	bot
3291286474	bot
881688089164259328	bot
708252658642120704	bot
737840777963917312	bot
4122247827	bot
883418382988718082	bot
878067171653562369	bot
903621498375733248	bot
2668592653	bot
3885696215	bot
878028362589118464	bot
3300364029	bot
706568743472619520	bot
3143230134	bot
923366953007435782	bot
883335166202130433	bot
4418748136	bot
921692600544972800	bot
4092326421	bot
863270435760160769	bot
4406413835	bot
908035119293886464	bot
3301779988	bot
845125396714610690	bot
822867823517200386	bot
3765991992	bot
878678015349329921	bot
898575243308015618	bot
4041359188	bot
4371859758	bot
3836777681	bot
2327639124	bot
742447712105336832	bot
763099930487615488	bot
917159386015043584	bot
3748550069	bot
4185208692	bot
832633493427326976	bot
868614565604376576	bot
915284281311875074	bot
892140208476606464	bot
417105600	bot
709095415401021440	bot
902228795075284992	bot
2414191657	bot
3300777107	bot
3818713218	bot
4350824652	bot
3901064081	bot
3219645732	bot
2540754536	bot
2822800486	bot
868946203421138945	bot
723846764969791488	bot
878768990167945218	bot
860246681320923137	bot
2216299843	bot
781568006451105792	bot
3052317647	bot
793595267870289920	bot
805673251837882369	bot
4889216037	bot
2558895162	bot
3352995195	bot
3976196781	bot
4706049494	bot
3041192247	bot
852039978569801729	bot
705215650986332162	bot
2976541239	bot
896423746617135105	bot
884041170351001601	bot
731498500773543936	bot
708938088018481152	bot
745349445471047680	bot
4208245037	bot
912104726770049025	bot
748917167006113792	bot
2486522684	bot
897126449307627521	bot
896898553985064961	bot
849771126893019136	bot
940176812692340736	bot
889859060048252928	bot
908900120934133761	bot
4919025952	bot
20959226	bot
830638884	bot
890575495368232960	bot
854666940375339008	bot
701470099090358276	bot
4584564195	bot
4590610654	bot
883314307492130817	bot
932610451283890177	bot
4425828741	bot
2607163646	bot
821098759073497089	bot
714131965318828032	bot
772315241212325888	bot
746015690507837441	bot
1162875732	bot
828309732574298113	bot
4798922670	bot
880076428603252737	bot
702210829966516225	bot
3254373616	bot
4809840647	bot
822425915548372993	bot
879263611100815360	bot
708759570319953920	bot
824087954863685632	bot
3772896857	bot
3016208044	bot
4190852728	bot
882762258157371392	bot
817082622824169472	bot
720558462959267841	bot
779880044420300800	bot
4825633672	bot
805362305777053698	bot
705120073032269824	bot
1912617043	bot
2784894884	bot
3293810833	bot
794513135243759617	bot
896850130275532800	bot
3091637939	bot
925409091115147264	bot
4293630612	bot
2431021303	bot
873756899048431616	bot
4871943514	bot
4765089989	bot
717833223066238977	bot
714541415942987776	bot
3769438815	bot
3369547257	bot
3957192304	bot
864532106336235521	bot
911664210614083584	bot
2579497028	bot
4745869775	bot
3245226532	bot
779417371282776064	bot
876627031030738944	bot
4097400133	bot
896063275921793024	bot
724677428669472769	bot
4187564112	bot
831720146091716608	bot
4002930083	bot
708794198099693568	bot
757804429357613056	bot
